# ASCII file created 2001/8/19 (16:50:52)  

[ Rich Calibrater Parameters Setup ]

Sector  Row     Column
6       96      96

[ Rich Calibrater Parameters: Sector 0 ]

Row	Column	Slope	Offset	Sigma	
79	50	1	50.8043	0.847271	
80	50	1	47.5532	0.854002	
81	50	1	60.8106	0.90869	
82	50	1	66.3244	0.880262	
83	50	1	50.9792	0.797626	
84	50	1	30.5644	0.879695	
85	50	1	34.7681	0.889497	
86	50	1	44.8513	0.889393	
87	50	1	53.4585	0.902905	
88	50	1	44.8837	0.936042	
1	51	1	48.1083	0.932403	
2	51	1	43.9756	0.947819	
3	51	1	33.8479	0.882485	
4	51	1	37.5372	0.885429	
5	51	1	45.2394	0.844034	
6	51	1	44.2007	0.893767	
7	51	1	54.2694	0.886356	
8	51	1	37.6929	0.832798	
9	51	1	51.3003	0.835117	
10	51	1	50.9983	1.00927	
11	51	1	53.7099	0.946947	
12	51	1	44.8444	0.87391	
13	51	1	23.4459	0.854277	
14	51	1	47.2047	0.857123	
15	51	1	54.9067	0.916614	
16	51	1	67.6037	0.95533	
17	51	1	45.8399	0.897994	
18	51	1	39.354	0.906986	
19	51	1	53.0243	0.894485	
20	51	1	57.4215	0.92923	
21	51	1	45.9138	0.89206	
22	51	1	40.9766	0.89354	
23	51	1	45.7949	0.884668	
24	51	1	50.6188	0.869324	
25	51	1	28.6505	0.888584	
26	51	1	57.0936	0.901231	
27	51	1	53.6727	0.87847	
28	51	1	41.2909	0.863712	
29	51	1	34.5463	0.899312	
30	51	1	38.4025	0.87865	
31	51	1	46.5811	0.901787	
32	51	1	34.708	0.843439	
33	51	1	62.1869	1.15568	
34	51	1	70.7097	1.01046	
35	51	1	55.8873	0.959433	
36	51	1	77.3245	0.962686	
37	51	1	56.5494	0.944183	
38	51	1	55.2498	1.0234	
39	51	1	49.6122	0.994989	
40	51	1	61.9033	0.941553	
41	51	1	77.9709	0.95424	
42	51	1	63.5899	0.944259	
43	51	1	75.1944	0.794207	
44	51	1	81.6443	0.886481	
45	51	1	61.7279	0.889452	
46	51	1	70.8837	0.889663	
47	51	1	45.3001	0.872412	
48	51	1	20.2829	0.891218	
49	51	1	54.8333	0.867135	
50	51	1	35.1752	0.873128	
51	51	1	68.0234	0.962115	
52	51	1	42.6843	0.894469	
53	51	1	33.0538	0.906987	
54	51	1	45.0883	0.888789	
55	51	1	64.0546	0.941276	
56	51	1	62.1224	0.839092	
57	51	1	36.0082	0.902447	
58	51	1	29.1515	0.882634	
59	51	1	40.3523	0.90517	
60	51	1	45.4881	0.89067	
61	51	1	31.9935	0.906492	
62	51	1	29.7091	0.94924	
63	51	1	61.7151	0.889978	
64	51	1	53.9226	0.914601	
65	51	1	66.8383	0.87929	
66	51	1	58.131	0.896289	
67	51	1	55.7122	0.843011	
68	51	1	47.8663	0.911891	
69	51	1	48.4769	0.898627	
70	51	1	33.2868	0.882758	
71	51	1	27.7547	0.859852	
72	51	1	44.4172	0.936199	
73	51	1	46.0476	0.907192	
74	51	1	44.8667	0.903325	
75	51	1	92.4723	0.833169	
76	51	1	94.721	0.828176	
77	51	1	41.677	0.94066	
78	51	1	36.3083	0.884119	
79	51	1	53.3499	0.841873	
80	51	1	40.724	0.849553	
81	51	1	44.69	0.817398	
82	51	1	40.6579	0.864307	
83	51	1	32.9823	0.862089	
84	51	1	34.1107	0.850317	
85	51	1	47.1433	0.778548	
86	51	1	49.2296	0.84045	
87	51	1	60.192	0.929796	
88	51	1	46.1834	1.02632	
1	52	1	43.065	1.02251	
2	52	1	38.1752	0.940229	
3	52	1	22.843	0.905817	
4	52	1	51.8362	0.87009	
5	52	1	42.4757	0.882758	
6	52	1	51.4256	0.865898	
7	52	1	24.6497	0.906468	
8	52	1	43.8888	0.889733	
9	52	1	53.1917	0.930393	
10	52	1	62.0178	0.896915	
11	52	1	49.3365	0.879884	
12	52	1	28.8307	0.846097	
13	52	1	61.9162	0.891807	
14	52	1	48.0069	0.921434	
15	52	1	62.6136	0.837577	
16	52	1	56.2691	0.907143	
17	52	1	77.5903	0.840058	
18	52	1	45.7204	0.826181	
19	52	1	38.9223	0.863158	
20	52	1	42.9254	0.8738	
21	52	1	51.7832	0.880147	
22	52	1	56.1236	0.909763	
23	52	1	51.7656	0.929269	
24	52	1	46.935	0.93718	
25	52	1	48.8796	0.891251	
26	52	1	49.9436	0.903953	
27	52	1	55.0299	0.932299	
28	52	1	59.9185	0.898462	
29	52	1	41.6896	0.874164	
30	52	1	35.792	0.902645	
31	52	1	58.7863	0.925725	
32	52	1	64.8822	0.874045	
33	52	1	47.6324	0.973699	
34	52	1	36.9731	0.925496	
35	52	1	58.0186	0.918406	
36	52	1	52.8136	0.90624	
37	52	1	61.0269	0.930172	
38	52	1	68.7917	1.11256	
39	52	1	47.2271	0.928417	
40	52	1	42.901	0.936152	
41	52	1	51.3106	0.95824	
42	52	1	56.5769	0.92641	
43	52	1	87.7897	0.95563	
44	52	1	91.1776	0.883104	
45	52	1	68.6729	0.833535	
46	52	1	74.2536	0.903682	
47	52	1	38.3694	0.859338	
48	52	1	51.5647	0.873049	
49	52	1	50.8047	0.905622	
50	52	1	45.0229	0.921751	
51	52	1	52.743	0.976873	
52	52	1	41.3647	0.876368	
53	52	1	39.1477	0.908616	
54	52	1	53.7474	0.863448	
55	52	1	47.818	0.96752	
56	52	1	47.4558	0.82425	
57	52	1	47.5957	0.889551	
58	52	1	20.1344	0.863913	
59	52	1	41.5601	0.904046	
60	52	1	40.6299	0.903632	
61	52	1	36.497	0.94104	
62	52	1	35.4807	1.05444	
63	52	1	44.3532	0.881965	
64	52	1	60.2011	0.850962	
65	52	1	62.0134	0.840319	
66	52	1	50.0632	0.851151	
67	52	1	51.8716	0.901475	
68	52	1	33.6567	0.92902	
69	52	1	53.7049	0.823028	
70	52	1	40.2592	0.879724	
71	52	1	40.1747	0.871858	
72	52	1	26.8278	0.856717	
73	52	1	45.1003	0.890339	
74	52	1	43.9326	0.92903	
75	52	1	84.0774	0.821904	
76	52	1	84.92	0.863576	
77	52	1	33.6312	0.848983	
78	52	1	48.5491	0.823183	
79	52	1	61.2309	0.886928	
80	52	1	44.2257	0.855016	
81	52	1	46.9303	0.796579	
82	52	1	24.2804	0.842667	
83	52	1	30.7357	0.815665	
84	52	1	35.1967	0.844659	
85	52	1	62.9935	0.860741	
86	52	1	45.5694	0.880663	
87	52	1	48.5724	0.891647	
88	52	1	47.8789	0.992643	
1	53	1	38.3213	0.930269	
2	53	1	44.9562	0.934155	
3	53	1	37.0711	0.957542	
4	53	1	50.6082	0.89115	
5	53	1	52.2682	0.900676	
6	53	1	57.3472	0.853523	
7	53	1	59.3271	0.897795	
8	53	1	54.6748	0.899764	
9	53	1	50.5524	0.857433	
10	53	1	52.7904	0.914574	
11	53	1	43.4235	0.853194	
12	53	1	61.3678	0.793404	
13	53	1	66.5774	0.913173	
14	53	1	72.9874	0.878847	
15	53	1	67.9244	0.840326	
16	53	1	45.9835	0.902412	
17	53	1	68.0161	0.914393	
18	53	1	50.3855	0.878837	
19	53	1	53.0638	0.810342	
20	53	1	47.7163	0.845718	
21	53	1	60.4185	0.924006	
22	53	1	38.1816	0.916009	
23	53	1	42.3951	0.865368	
24	53	1	34.5143	0.868098	
25	53	1	45.4052	0.860883	
26	53	1	62.8023	0.908156	
27	53	1	48.654	0.94119	
28	53	1	72.6274	0.86585	
29	53	1	54.2625	0.858981	
30	53	1	43.2745	0.864585	
31	53	1	50.3916	0.890692	
32	53	1	51.1224	0.891413	
33	53	1	51.8115	1.06263	
34	53	1	49.5187	0.899731	
35	53	1	54.5901	0.911387	
36	53	1	62.2091	0.892972	
37	53	1	48.8267	0.917649	
38	53	1	33.466	1.12721	
39	53	1	43.5766	0.974974	
40	53	1	42.7408	0.943274	
41	53	1	63.9362	0.902169	
42	53	1	75.9476	0.929909	
43	53	1	54.19	0.884073	
44	53	1	43.2304	0.857348	
45	53	1	49.938	0.905155	
46	53	1	29.584	0.927777	
47	53	1	33.5219	0.96758	
48	53	1	49.8872	0.977319	
49	53	1	53.8185	1.10108	
50	53	1	57.7091	0.982465	
51	53	1	63.1104	0.951337	
52	53	1	64.451	0.907386	
53	53	1	65.1175	0.820471	
54	53	1	55.8515	0.964522	
55	53	1	60.6961	0.862471	
56	53	1	62.27	0.914887	
57	53	1	47.0541	0.910233	
58	53	1	45.4125	0.864424	
59	53	1	49.6506	0.924351	
60	53	1	36.4488	0.943512	
61	53	1	69.5197	0.928069	
62	53	1	52.575	0.915371	
63	53	1	85.4254	0.92434	
64	53	1	77.8439	0.910971	
65	53	1	72.8499	0.870926	
66	53	1	71.3007	0.910689	
67	53	1	65.1833	0.902772	
68	53	1	52.0952	0.950975	
69	53	1	31.8439	0.941327	
70	53	1	37.6879	0.942698	
71	53	1	41.4509	0.916185	
72	53	1	40.946	0.917969	
73	53	1	38.1657	0.889945	
74	53	1	33.2215	0.889531	
75	53	1	37.5125	0.874574	
76	53	1	43.3773	0.90045	
77	53	1	54.1626	0.922817	
78	53	1	52.1371	0.863914	
79	53	1	49.9092	0.844696	
80	53	1	71.0476	0.821106	
81	53	1	54.1301	0.83703	
82	53	1	60.7105	0.855169	
83	53	1	62.0108	0.818104	
84	53	1	54.1889	0.876065	
85	53	1	48.2725	0.895764	
86	53	1	58.286	0.913567	
87	53	1	42.3064	0.883984	
88	53	1	49.6752	0.986507	
3	54	1	37.7459	0.930981	
4	54	1	47.7999	0.876132	
5	54	1	65.0621	0.900168	
6	54	1	39.0338	0.879598	
7	54	1	59.2944	0.854385	
8	54	1	46.1286	0.956778	
9	54	1	51.4079	0.933694	
10	54	1	38.7905	0.867975	
11	54	1	50.1447	0.867482	
12	54	1	51.1314	0.95158	
13	54	1	56.3819	1.01005	
14	54	1	46.0802	0.961326	
15	54	1	61.6119	0.964036	
16	54	1	40.9405	0.901307	
17	54	1	55.6157	0.968089	
18	54	1	41.2135	0.920396	
19	54	1	66.4068	0.871594	
20	54	1	59.2584	0.981578	
21	54	1	53.4384	0.884382	
22	54	1	53.6044	0.917922	
23	54	1	53.6519	0.875396	
24	54	1	40.0069	0.901737	
25	54	1	65.8888	0.911115	
26	54	1	62.9507	0.911577	
27	54	1	61.1908	0.909509	
28	54	1	64.2685	0.823591	
29	54	1	53.3787	0.846992	
30	54	1	44.9114	0.910063	
31	54	1	50.9282	0.904074	
32	54	1	41.9567	0.939465	
33	54	1	38.4262	1.0122	
34	54	1	51.6691	1.00026	
35	54	1	65.4967	0.951567	
36	54	1	57.8072	0.85996	
37	54	1	49.4469	0.975602	
38	54	1	36.5618	1.02178	
39	54	1	69.0225	0.982699	
40	54	1	28.1688	0.915283	
41	54	1	40.8954	0.927376	
42	54	1	44.3563	0.910838	
43	54	1	65.5121	0.881273	
44	54	1	61.6781	0.888987	
45	54	1	44.6245	0.901437	
46	54	1	39.4242	0.863018	
47	54	1	25.033	0.903955	
48	54	1	27.102	0.920692	
49	54	1	59.881	1.04659	
50	54	1	61.2904	0.951426	
51	54	1	69.2233	0.95085	
52	54	1	68.5956	0.897543	
53	54	1	55.3092	0.964566	
54	54	1	54.0394	0.918096	
55	54	1	68.8541	0.94771	
56	54	1	71.822	0.891866	
57	54	1	69.9121	0.88536	
58	54	1	52.2345	0.865182	
59	54	1	42.81	0.904457	
60	54	1	62.1863	0.898549	
61	54	1	53.8859	0.902195	
62	54	1	59.3722	0.896576	
63	54	1	51.7583	0.856459	
64	54	1	50.1509	0.95131	
65	54	1	85.0112	0.876872	
66	54	1	77.7648	0.899359	
67	54	1	71.623	0.913011	
68	54	1	75.4321	0.907524	
69	54	1	52.1232	0.858472	
70	54	1	33.5988	0.922066	
71	54	1	20.4375	0.92477	
72	54	1	17.4994	0.907068	
73	54	1	48.1907	0.88325	
74	54	1	22.5173	0.872015	
75	54	1	40.6595	0.872125	
76	54	1	34.875	0.922547	
77	54	1	41.4572	0.869145	
78	54	1	38.7603	0.842896	
79	54	1	44.1639	0.88746	
80	54	1	74.3574	0.877514	
81	54	1	46.468	0.843852	
82	54	1	46.9476	0.818262	
83	54	1	37.6221	0.909805	
84	54	1	49.9152	0.837275	
85	54	1	59.2011	0.85147	
86	54	1	52.0359	0.862528	
87	54	1	69.3329	0.896858	
88	54	1	41.3978	0.902187	
4	55	1	54.683	0.913849	
5	55	1	57.6103	0.866458	
6	55	1	49.4167	0.984906	
7	55	1	49.7796	0.897538	
8	55	1	78.3925	0.964881	
9	55	1	54.7324	0.884254	
10	55	1	40.1316	0.858629	
11	55	1	13.4502	0.842994	
12	55	1	76.9961	0.844667	
13	55	1	47.7509	0.889116	
14	55	1	37.6628	0.9655	
15	55	1	56.1828	0.884985	
16	55	1	42.7964	0.899542	
17	55	1	64.1265	0.97009	
18	55	1	56.1654	0.91227	
19	55	1	42.3219	0.795051	
20	55	1	57.7521	0.86726	
21	55	1	51.8696	0.838966	
22	55	1	34.9991	0.871759	
23	55	1	56.3393	0.882661	
24	55	1	37.4944	0.87219	
25	55	1	52.9282	0.869723	
26	55	1	56.9896	0.841497	
27	55	1	57.2755	0.880948	
28	55	1	56.2129	0.851089	
29	55	1	62.8993	0.914968	
30	55	1	70.8517	0.914166	
31	55	1	67.819	0.860157	
32	55	1	71.7579	0.91139	
33	55	1	56.1373	0.981286	
34	55	1	50.7349	0.88659	
35	55	1	66.6564	0.906685	
36	55	1	70.6832	0.873876	
37	55	1	28.3475	1.08649	
38	55	1	73.6564	1.12223	
39	55	1	22.9857	0.946606	
40	55	1	51.0069	0.935852	
41	55	1	44.6398	0.977116	
42	55	1	26.1364	0.892084	
43	55	1	71.3687	0.898687	
44	55	1	57.2287	0.896381	
45	55	1	60.7597	0.847528	
46	55	1	41.492	0.896151	
47	55	1	40.0173	0.913537	
48	55	1	40.6419	0.916769	
49	55	1	61.8153	1.02882	
50	55	1	50.2016	0.997444	
51	55	1	72.7572	0.992791	
52	55	1	64.6342	0.883802	
53	55	1	66.2336	0.926405	
54	55	1	54.5706	0.946375	
55	55	1	69.9905	0.914126	
56	55	1	55.5646	0.893889	
57	55	1	61.7507	0.884581	
58	55	1	45.7126	0.875231	
59	55	1	44.5955	0.891654	
60	55	1	51.9386	0.891444	
61	55	1	55.0904	0.936596	
62	55	1	77.1293	0.917522	
63	55	1	53.9481	0.885234	
64	55	1	42.9697	0.814161	
65	55	1	73.4403	0.892723	
66	55	1	71.3294	0.896689	
67	55	1	69.7505	0.86679	
68	55	1	49.7207	0.878811	
69	55	1	43.4373	0.874888	
70	55	1	47.2007	0.881288	
71	55	1	37.6286	0.866521	
72	55	1	40.7257	0.891535	
73	55	1	33.0891	0.929934	
74	55	1	49.9334	0.918049	
75	55	1	41.8689	0.875477	
76	55	1	40.8171	0.880302	
77	55	1	49.3062	0.839626	
78	55	1	52.714	0.843087	
79	55	1	61.349	0.849394	
80	55	1	47.3821	0.858777	
81	55	1	55.9212	0.82555	
82	55	1	42.0748	0.851434	
83	55	1	49.1584	0.853498	
84	55	1	73.824	0.859028	
85	55	1	56.0873	0.861609	
86	55	1	50.2219	0.886256	
87	55	1	41.9356	0.926881	
88	55	1	38.1705	0.911406	
6	56	1	54.472	0.887686	
7	56	1	63.2751	0.902314	
8	56	1	51.2983	0.91708	
9	56	1	26.9631	0.922629	
10	56	1	44.5087	0.879107	
11	56	1	66.0807	0.904315	
12	56	1	59.1448	0.905903	
13	56	1	47.8682	0.945345	
14	56	1	53.2167	0.940012	
15	56	1	50.3086	0.91202	
16	56	1	49.4496	0.867005	
17	56	1	35.9787	0.887392	
18	56	1	54.1692	0.924214	
19	56	1	40.7311	0.87066	
20	56	1	41.2136	0.854802	
21	56	1	55.1018	0.861532	
22	56	1	49.013	0.910479	
23	56	1	36.2318	0.936424	
24	56	1	55.9852	0.910371	
25	56	1	67.0355	0.867982	
26	56	1	41.644	0.846516	
27	56	1	73.5484	0.867853	
28	56	1	72.5257	0.854886	
29	56	1	78.3809	0.819696	
30	56	1	75.6938	0.839626	
31	56	1	56.479	0.851973	
32	56	1	67.5466	0.857793	
33	56	1	42.7685	0.998784	
34	56	1	50.3024	0.988645	
35	56	1	63.7557	0.928146	
36	56	1	56.3718	0.919118	
37	56	1	49.0191	0.991543	
38	56	1	56.5013	1.01463	
39	56	1	31.8773	0.932487	
40	56	1	42.0625	1	
41	56	1	47.547	1.02485	
42	56	1	64.1351	0.933929	
43	56	1	58.542	0.904385	
44	56	1	63.5212	0.92144	
45	56	1	55.0048	0.858023	
46	56	1	38.7509	0.964637	
47	56	1	35.9952	0.897078	
48	56	1	65.6285	0.890918	
49	56	1	35.4738	1.1278	
50	56	1	56.8654	1.00822	
51	56	1	63.789	0.960476	
52	56	1	56.4523	0.922144	
53	56	1	52.0377	0.941619	
54	56	1	50.1161	0.935274	
55	56	1	68.0447	0.892775	
56	56	1	75.5089	0.890483	
57	56	1	43.6258	0.916001	
58	56	1	54.903	0.89778	
59	56	1	56.5531	0.868463	
60	56	1	55.1427	0.903884	
61	56	1	41.9948	0.900773	
62	56	1	62.2724	0.975568	
63	56	1	73.8102	0.934646	
64	56	1	71.6622	0.873965	
65	56	1	88.4996	0.845483	
66	56	1	52.799	0.953394	
67	56	1	65.9044	0.861992	
68	56	1	63.4305	0.818774	
69	56	1	62.8928	0.957896	
70	56	1	42.3643	0.934945	
71	56	1	49.5331	0.924887	
72	56	1	50.3722	0.948614	
73	56	1	37.5948	0.907296	
74	56	1	33.1705	0.864606	
75	56	1	46.2362	0.867475	
76	56	1	43.1432	0.89239	
77	56	1	70.8204	0.848854	
78	56	1	39.1653	0.897533	
79	56	1	53.559	0.831421	
80	56	1	54.2002	0.874554	
81	56	1	45.2504	0.886457	
82	56	1	49.0562	0.853301	
83	56	1	61.5564	0.969002	
84	56	1	59.7337	0.917898	
85	56	1	60.6136	0.823868	
86	56	1	64.278	0.871068	
87	56	1	53.1686	0.915609	
88	56	1	50.6359	0.836794	
8	57	1	59.5076	0.904846	
9	57	1	25.5345	0.981178	
10	57	1	39.2612	0.916046	
11	57	1	66.7279	0.878742	
12	57	1	67.857	0.811255	
13	57	1	53.8547	0.941038	
14	57	1	52.6998	0.920475	
15	57	1	47.184	0.867709	
16	57	1	47.7779	0.845839	
17	57	1	78.098	0.874277	
18	57	1	31.3471	0.963803	
19	57	1	46.5432	0.828849	
20	57	1	42.9505	0.873173	
21	57	1	38.5615	0.890216	
22	57	1	72.9472	0.881043	
23	57	1	48.8597	0.834835	
24	57	1	56.866	0.901576	
25	57	1	58.3069	0.896891	
26	57	1	59.1617	0.848244	
27	57	1	72.9446	0.84674	
28	57	1	45.6671	0.86294	
29	57	1	75.8971	0.859568	
30	57	1	59.7582	0.837731	
31	57	1	59.5696	0.846708	
32	57	1	50.2259	0.868918	
33	57	1	45.3086	0.956164	
34	57	1	57.5919	0.986147	
35	57	1	46.1547	0.888148	
36	57	1	41.3669	0.906862	
37	57	1	31.8527	0.907015	
38	57	1	48.7233	1.03328	
39	57	1	53.0872	0.959365	
40	57	1	54.4444	0.989251	
41	57	1	73.8244	0.96935	
42	57	1	50.0326	0.920307	
43	57	1	52.5542	0.923946	
44	57	1	73.5146	0.911941	
45	57	1	55.546	0.88412	
46	57	1	50.9713	0.953984	
47	57	1	41.9064	0.939122	
48	57	1	82.3701	0.923806	
49	57	1	67.2883	0.893648	
50	57	1	47.2213	0.981614	
51	57	1	49.734	0.926883	
52	57	1	51.8166	0.913915	
53	57	1	47.5245	0.883345	
54	57	1	47.137	0.952177	
55	57	1	36.7325	0.993845	
56	57	1	62.8454	0.921015	
57	57	1	65.5989	0.962182	
58	57	1	65.2023	0.914582	
59	57	1	55.1713	0.906793	
60	57	1	47.5404	0.932049	
61	57	1	59.035	0.9764	
62	57	1	73.487	0.906157	
63	57	1	74.5992	0.86189	
64	57	1	58.3317	0.932269	
65	57	1	79.2503	0.917926	
66	57	1	64.2966	0.884444	
67	57	1	55.7505	0.954198	
68	57	1	64.3891	0.895443	
69	57	1	81.0709	0.973341	
70	57	1	52.4103	0.985982	
71	57	1	43.1288	0.981138	
72	57	1	55.08	0.894089	
73	57	1	49.0376	0.858433	
74	57	1	46.6256	0.839077	
75	57	1	53.5249	0.839349	
76	57	1	48.4455	0.878892	
77	57	1	44.946	0.865087	
78	57	1	52.1358	0.842755	
79	57	1	53.4105	0.840727	
80	57	1	39.0407	0.873223	
81	57	1	65.9308	0.867443	
82	57	1	33.9671	0.873739	
83	57	1	42.3081	0.897963	
84	57	1	55.0147	0.924299	
85	57	1	57.3837	0.911179	
86	57	1	71.9122	0.897224	
87	57	1	35.9022	0.962927	
10	58	1	42.6514	0.888543	
11	58	1	64.9779	1.00171	
12	58	1	50.9163	0.953779	
13	58	1	42.6646	0.921833	
14	58	1	43.2723	0.929225	
15	58	1	51.8096	0.91964	
16	58	1	70.5	0.980428	
17	58	1	46.9285	0.915212	
18	58	1	58.4605	0.823664	
19	58	1	43.2281	0.899269	
20	58	1	55.4759	0.818862	
21	58	1	60.4727	0.906659	
22	58	1	62.7654	0.866859	
23	58	1	50.4757	0.835761	
24	58	1	73.5037	0.87555	
25	58	1	59.8249	0.910361	
26	58	1	61.255	0.87078	
27	58	1	67.9161	0.890772	
28	58	1	61.1765	0.888895	
29	58	1	43.1424	0.85841	
30	58	1	55.0974	0.837718	
31	58	1	47.651	0.848885	
32	58	1	52.0446	0.800348	
33	58	1	43.1854	1.01241	
34	58	1	41.2107	0.978436	
35	58	1	38.4172	0.911408	
36	58	1	40.4935	0.936405	
37	58	1	22.6153	0.948693	
38	58	1	47.7572	0.998482	
39	58	1	54.6353	0.889146	
40	58	1	51.4198	0.93606	
41	58	1	60.8363	0.997423	
42	58	1	71.443	1.01883	
43	58	1	50.169	1.08784	
44	58	1	52.5459	0.992414	
45	58	1	48.6704	1.01756	
46	58	1	36.3957	0.980175	
47	58	1	41.326	0.982643	
48	58	1	79.8114	0.92182	
49	58	1	71.8806	0.933777	
50	58	1	66.7425	0.933691	
51	58	1	43.1869	0.901957	
52	58	1	54.4805	0.945765	
53	58	1	40.0962	0.92	
54	58	1	56.0122	0.809641	
55	58	1	55.1837	0.880386	
56	58	1	56.813	0.96073	
57	58	1	56.482	0.920898	
58	58	1	60.2256	0.911472	
59	58	1	57.7859	0.848534	
60	58	1	69.6235	0.974714	
61	58	1	68.4944	0.848228	
62	58	1	62.8003	0.92738	
63	58	1	60.9263	0.898749	
64	58	1	75.4212	0.815107	
65	58	1	55.0143	0.897655	
66	58	1	59.5513	0.87245	
67	58	1	57.6128	0.849679	
68	58	1	66.8447	0.94132	
69	58	1	57.1124	0.890219	
70	58	1	58.508	0.929853	
71	58	1	62.3518	1.03426	
72	58	1	65.9074	0.849471	
73	58	1	53.0787	0.834582	
74	58	1	35.9892	0.850631	
75	58	1	33.34	0.812278	
76	58	1	58.2837	0.798394	
77	58	1	77.737	0.827406	
78	58	1	48.6891	0.897781	
79	58	1	55.8066	0.822976	
80	58	1	59.0311	0.868647	
81	58	1	45.9749	0.871141	
82	58	1	57.0882	0.820022	
83	58	1	41.5892	0.848694	
84	58	1	40.5473	0.918633	
85	58	1	48.5478	0.884549	
86	58	1	36.1782	0.915415	
87	58	1	50.524	0.952351	
11	59	1	54.1278	1.03374	
12	59	1	44.8469	0.930319	
13	59	1	59.4715	0.906351	
14	59	1	37.6911	0.941905	
15	59	1	59.8412	0.852236	
16	59	1	53.6336	0.957528	
17	59	1	43.4548	0.857718	
18	59	1	62.945	0.894818	
19	59	1	44.4764	0.861498	
20	59	1	50.4288	0.833078	
21	59	1	56.97	0.823633	
22	59	1	58.2053	0.85458	
23	59	1	44.2276	0.884855	
24	59	1	58.5425	0.86917	
25	59	1	59.6683	0.901115	
26	59	1	52.7245	0.840734	
27	59	1	43.8668	0.842142	
28	59	1	63.9775	0.945494	
29	59	1	55.7266	0.906546	
30	59	1	58.9225	0.941845	
31	59	1	46.0216	0.890091	
32	59	1	42.2474	0.863833	
33	59	1	33.6849	1.01973	
34	59	1	26.2243	1.01927	
35	59	1	53.045	0.975727	
36	59	1	50.4069	1.02068	
37	59	1	59.2177	0.867519	
38	59	1	52.6107	0.865262	
39	59	1	51.7784	0.861257	
40	59	1	56.0719	0.901297	
41	59	1	59.5844	0.844158	
42	59	1	51.3265	0.928488	
43	59	1	52.2668	0.960137	
44	59	1	41.7985	0.988296	
45	59	1	41.3192	0.999081	
46	59	1	59.8971	2.87465	
47	59	1	12.5581	1.07403	
48	59	1	94.2945	1.01063	
49	59	1	71.9238	0.88552	
50	59	1	77.926	0.934541	
51	59	1	54.481	0.934729	
52	59	1	42.2727	0.831282	
53	59	1	32.3664	0.883125	
54	59	1	53.6176	0.902422	
55	59	1	60.1918	0.871085	
56	59	1	62.2894	0.881014	
57	59	1	50.5416	0.883786	
58	59	1	53.4433	0.917108	
59	59	1	65.4389	0.897303	
60	59	1	63.7869	0.947232	
61	59	1	63.9226	0.809248	
62	59	1	74.7551	0.87386	
63	59	1	73.4338	0.821309	
64	59	1	63.1274	0.956022	
65	59	1	45.7944	0.906482	
66	59	1	66.2329	0.854222	
67	59	1	64.5473	0.817209	
68	59	1	56.9326	0.843199	
69	59	1	52.8378	0.852423	
70	59	1	69.2713	0.857512	
71	59	1	60.3293	0.901701	
72	59	1	65.061	0.886852	
73	59	1	54.0809	0.830476	
74	59	1	31.6711	0.837969	
75	59	1	31.0783	0.811756	
76	59	1	64.4134	0.823061	
77	59	1	54.4838	0.827104	
78	59	1	57.393	0.881805	
79	59	1	57.8764	0.815252	
80	59	1	46.4773	0.820651	
81	59	1	52.6471	0.83207	
82	59	1	43.6021	0.84546	
83	59	1	54.8179	0.870284	
84	59	1	74.8503	0.837311	
85	59	1	61.0398	0.939415	
86	59	1	57.3603	0.87488	
87	59	1	51.7923	0.927293	
13	60	1	51.9103	0.955089	
14	60	1	40.6186	0.871871	
15	60	1	43.7459	0.889442	
16	60	1	36.7539	0.940585	
17	60	1	56.8447	1.07132	
18	60	1	53.8496	0.802874	
19	60	1	32.7778	0.926461	
20	60	1	69.6997	0.817248	
21	60	1	40.6053	0.895547	
22	60	1	47.8486	0.868567	
23	60	1	42.6554	0.914184	
24	60	1	61.673	0.93279	
25	60	1	57.1515	0.894371	
26	60	1	53.0143	0.874605	
27	60	1	60.3382	0.854519	
28	60	1	69.2931	0.895247	
29	60	1	56.3209	0.844425	
30	60	1	70.7471	0.91438	
31	60	1	58.1679	0.856566	
32	60	1	32.7036	0.873357	
33	60	1	27.7175	1.04303	
34	60	1	42.2691	0.988865	
35	60	1	37.7682	0.922433	
36	60	1	40.3924	1.08888	
37	60	1	67.7025	0.954011	
38	60	1	43.5377	0.869888	
39	60	1	46.0646	0.837844	
40	60	1	63.4083	1.0411	
41	60	1	75.8372	0.852053	
42	60	1	15.9814	0.921036	
43	60	1	61.4513	0.961514	
44	60	1	43.3407	0.929475	
45	60	1	16.9055	0.97862	
46	60	1	31.7551	0.931902	
48	60	1	155.753	0.581595	
49	60	1	54.3375	0.99321	
50	60	1	71.8356	0.95088	
51	60	1	70.801	0.921515	
52	60	1	35.1342	0.904266	
53	60	1	44.4801	0.955163	
54	60	1	52.3069	0.844668	
55	60	1	54.2144	0.821316	
56	60	1	62.7298	0.87458	
57	60	1	59.3848	0.874763	
58	60	1	53.9585	0.899544	
59	60	1	48.9844	0.859717	
60	60	1	72.7162	0.847422	
61	60	1	55.7122	0.814602	
62	60	1	63.0334	0.895307	
63	60	1	50.9592	0.828166	
64	60	1	61.9271	0.916135	
65	60	1	56.1846	0.908795	
66	60	1	61.5383	0.956112	
67	60	1	50.1396	0.829248	
68	60	1	55.895	0.856784	
69	60	1	65.9531	0.827139	
70	60	1	54.0542	0.866582	
71	60	1	58.9231	0.852093	
72	60	1	62.344	0.906808	
